sales_id,sales_date,customer_id,product_id,quantity,unit_price,total_revenue,cogs,profit
TRX-202602-1457,2026-02-17,CUST002,PRD009,1,52000,52000,35000,17000
TRX-202602-1458,2026-02-17,CUST002,PRD007,3,225000,675000,540000,135000
TRX-202602-1458,2026-02-17,CUST002,PRD005,3,105000,315000,210000,105000
TRX-202602-1458,2026-02-17,CUST002,PRD011,2,35000,70000,44000,26000
TRX-202602-1459,2026-02-17,CUST008,PRD009,4,52000,208000,140000,68000
TRX-202602-1459,2026-02-17,CUST008,PRD012,8,48000,384000,256000,128000
TRX-202602-1460,2026-02-18,CUST005,PRD010,7,20000,140000,84000,56000
TRX-202602-1461,2026-02-18,CUST003,PRD012,8,48000,384000,256000,128000
TRX-202602-1461,2026-02-18,CUST003,PRD007,1,225000,225000,180000,45000
TRX-202602-1462,2026-02-18,CUST005,PRD010,6,20000,120000,72000,48000
TRX-202602-1463,2026-02-18,CUST004,PRD002,7,70000,490000,315000,175000
TRX-202602-1463,2026-02-18,CUST004,PRD005,2,105000,210000,140000,70000
TRX-202602-1463,2026-02-18,CUST004,PRD012,6,48000,288000,192000,96000
TRX-202602-1464,2026-02-18,CUST007,PRD008,4,40000,160000,112000,48000
TRX-202602-1465,2026-02-19,CUST005,PRD007,8,225000,1800000,1440000,360000
TRX-202602-1465,2026-02-19,CUST005,PRD001,5,175000,875000,600000,275000
TRX-202602-1465,2026-02-19,CUST005,PRD005,3,105000,315000,210000,105000
TRX-202602-1466,2026-02-19,CUST002,PRD001,6,175000,1050000,720000,330000
TRX-202602-1466,2026-02-19,CUST002,PRD003,2,130000,260000,170000,90000
TRX-202602-1467,2026-02-19,CUST007,PRD003,6,130000,780000,510000,270000
TRX-202602-1468,2026-02-20,CUST007,PRD010,2,20000,40000,24000,16000
TRX-202602-1469,2026-02-20,CUST002,PRD002,2,70000,140000,90000,50000
TRX-202602-1469,2026-02-20,CUST002,PRD004,4,105000,420000,280000,140000
TRX-202602-1470,2026-02-21,CUST005,PRD008,5,40000,200000,140000,60000
TRX-202602-1470,2026-02-21,CUST005,PRD003,2,130000,260000,170000,90000
TRX-202602-1471,2026-02-21,CUST002,PRD006,1,110000,110000,75000,35000
TRX-202602-1471,2026-02-21,CUST002,PRD011,4,35000,140000,88000,52000
TRX-202602-1472,2026-02-21,CUST005,PRD001,7,175000,1225000,840000,385000
TRX-202602-1472,2026-02-21,CUST005,PRD010,7,20000,140000,84000,56000
TRX-202602-1473,2026-02-21,CUST002,PRD012,2,48000,96000,64000,32000
TRX-202602-1473,2026-02-21,CUST002,PRD008,3,40000,120000,84000,36000
TRX-202602-1474,2026-02-22,CUST007,PRD011,4,35000,140000,88000,52000
TRX-202602-1474,2026-02-22,CUST007,PRD009,7,52000,364000,245000,119000
TRX-202602-1474,2026-02-22,CUST007,PRD010,8,20000,160000,96000,64000
TRX-202602-1475,2026-02-22,CUST005,PRD007,2,225000,450000,360000,90000
TRX-202602-1475,2026-02-22,CUST005,PRD010,6,20000,120000,72000,48000
TRX-202602-1475,2026-02-22,CUST005,PRD005,6,105000,630000,420000,210000
TRX-202602-1476,2026-02-22,CUST005,PRD011,2,35000,70000,44000,26000
TRX-202602-1476,2026-02-22,CUST005,PRD001,2,175000,350000,240000,110000
TRX-202602-1477,2026-02-22,CUST003,PRD010,1,20000,20000,12000,8000
TRX-202602-1477,2026-02-22,CUST003,PRD011,8,35000,280000,176000,104000
TRX-202602-1477,2026-02-22,CUST003,PRD003,6,130000,780000,510000,270000
TRX-202602-1478,2026-02-23,CUST006,PRD010,7,20000,140000,84000,56000
TRX-202602-1478,2026-02-23,CUST006,PRD001,8,175000,1400000,960000,440000
TRX-202602-1479,2026-02-23,CUST001,PRD001,5,175000,875000,600000,275000
TRX-202602-1480,2026-02-23,CUST003,PRD009,5,52000,260000,175000,85000
TRX-202602-1480,2026-02-23,CUST003,PRD010,3,20000,60000,36000,24000
TRX-202602-1481,2026-02-23,CUST001,PRD007,5,225000,1125000,900000,225000
TRX-202602-1481,2026-02-23,CUST001,PRD012,7,48000,336000,224000,112000
TRX-202602-1482,2026-02-24,CUST006,PRD007,3,225000,675000,540000,135000
TRX-202602-1482,2026-02-24,CUST006,PRD012,3,48000,144000,96000,48000
TRX-202602-1483,2026-02-24,CUST007,PRD012,1,48000,48000,32000,16000
TRX-202602-1483,2026-02-24,CUST007,PRD005,2,105000,210000,140000,70000
TRX-202602-1484,2026-02-24,CUST007,PRD006,6,110000,660000,450000,210000
TRX-202602-1484,2026-02-24,CUST007,PRD010,4,20000,80000,48000,32000
TRX-202602-1484,2026-02-24,CUST007,PRD011,1,35000,35000,22000,13000
TRX-202602-1485,2026-02-25,CUST007,PRD001,1,175000,175000,120000,55000
TRX-202602-1486,2026-02-25,CUST002,PRD010,7,20000,140000,84000,56000
TRX-202602-1486,2026-02-25,CUST002,PRD009,8,52000,416000,280000,136000
TRX-202602-1487,2026-02-25,CUST008,PRD003,3,130000,390000,255000,135000
TRX-202602-1487,2026-02-25,CUST008,PRD004,6,105000,630000,420000,210000
TRX-202602-1487,2026-02-25,CUST008,PRD002,8,70000,560000,360000,200000
TRX-202602-1488,2026-02-25,CUST001,PRD008,7,40000,280000,196000,84000
TRX-202602-1488,2026-02-25,CUST001,PRD003,5,130000,650000,425000,225000
TRX-202602-1489,2026-02-26,CUST003,PRD003,4,130000,520000,340000,180000
TRX-202602-1489,2026-02-26,CUST003,PRD002,6,70000,420000,270000,150000
TRX-202602-1490,2026-02-26,CUST005,PRD005,1,105000,105000,70000,35000
TRX-202602-1490,2026-02-26,CUST005,PRD001,7,175000,1225000,840000,385000
TRX-202602-1491,2026-02-26,CUST005,PRD011,5,35000,175000,110000,65000
TRX-202602-1491,2026-02-26,CUST005,PRD006,8,110000,880000,600000,280000
TRX-202602-1492,2026-02-26,CUST006,PRD003,2,130000,260000,170000,90000
TRX-202602-1492,2026-02-26,CUST006,PRD004,3,105000,315000,210000,105000
TRX-202602-1492,2026-02-26,CUST006,PRD002,4,70000,280000,180000,100000
TRX-202602-1493,2026-02-27,CUST003,PRD008,6,40000,240000,168000,72000
TRX-202602-1494,2026-02-27,CUST001,PRD009,7,52000,364000,245000,119000
TRX-202602-1494,2026-02-27,CUST001,PRD001,4,175000,700000,480000,220000
TRX-202602-1494,2026-02-27,CUST001,PRD002,1,70000,70000,45000,25000
TRX-202602-1495,2026-02-27,CUST005,PRD012,4,48000,192000,128000,64000
TRX-202602-1495,2026-02-27,CUST005,PRD011,1,35000,35000,22000,13000
TRX-202602-1496,2026-02-27,CUST007,PRD004,3,105000,315000,210000,105000
TRX-202602-1496,2026-02-27,CUST007,PRD006,5,110000,550000,375000,175000
TRX-202602-1496,2026-02-27,CUST007,PRD009,4,52000,208000,140000,68000
TRX-202602-1497,2026-02-27,CUST006,PRD005,1,105000,105000,70000,35000
TRX-202602-1498,2026-02-28,CUST006,PRD002,4,70000,280000,180000,100000
TRX-202602-1498,2026-02-28,CUST006,PRD008,8,40000,320000,224000,96000
TRX-202602-1498,2026-02-28,CUST006,PRD010,2,20000,40000,24000,16000
TRX-202602-1499,2026-02-28,CUST001,PRD011,4,35000,140000,88000,52000
TRX-202602-1499,2026-02-28,CUST001,PRD012,2,48000,96000,64000,32000
TRX-202602-1499,2026-02-28,CUST001,PRD006,3,110000,330000,225000,105000
TRX-202602-1500,2026-02-28,CUST008,PRD009,7,52000,364000,245000,119000
TRX-202602-1500,2026-02-28,CUST008,PRD011,7,35000,245000,154000,91000
TRX-202602-1500,2026-02-28,CUST008,PRD005,3,105000,315000,210000,105000
TRX-202603-1501,2026-03-01,CUST004,PRD008,4,40000,160000,112000,48000
TRX-202603-1501,2026-03-01,CUST004,PRD003,4,130000,520000,340000,180000
TRX-202603-1501,2026-03-01,CUST004,PRD009,2,52000,104000,70000,34000
TRX-202603-1502,2026-03-01,CUST003,PRD011,8,35000,280000,176000,104000
TRX-202603-1503,2026-03-01,CUST001,PRD003,4,130000,520000,340000,180000
TRX-202603-1503,2026-03-01,CUST001,PRD010,3,20000,60000,36000,24000
TRX-202603-1504,2026-03-02,CUST007,PRD001,2,175000,350000,240000,110000
TRX-202603-1505,2026-03-02,CUST005,PRD006,7,110000,770000,525000,245000
TRX-202603-1506,2026-03-02,CUST002,PRD001,5,175000,875000,600000,275000
TRX-202603-1506,2026-03-02,CUST002,PRD004,6,105000,630000,420000,210000
TRX-202603-1507,2026-03-02,CUST004,PRD002,1,70000,70000,45000,25000
TRX-202603-1507,2026-03-02,CUST004,PRD010,8,20000,160000,96000,64000
TRX-202603-1507,2026-03-02,CUST004,PRD009,5,52000,260000,175000,85000
TRX-202603-1508,2026-03-02,CUST007,PRD011,6,35000,210000,132000,78000
TRX-202603-1508,2026-03-02,CUST007,PRD003,5,130000,650000,425000,225000
TRX-202603-1508,2026-03-02,CUST007,PRD004,7,105000,735000,490000,245000
TRX-202603-1509,2026-03-03,CUST002,PRD001,7,175000,1225000,840000,385000
TRX-202603-1510,2026-03-03,CUST006,PRD002,4,70000,280000,180000,100000
TRX-202603-1510,2026-03-03,CUST006,PRD012,5,48000,240000,160000,80000
TRX-202603-1511,2026-03-03,CUST001,PRD009,2,52000,104000,70000,34000
TRX-202603-1511,2026-03-03,CUST001,PRD006,7,110000,770000,525000,245000
TRX-202603-1512,2026-03-03,CUST005,PRD008,1,40000,40000,28000,12000
TRX-202603-1512,2026-03-03,CUST005,PRD001,6,175000,1050000,720000,330000
TRX-202603-1512,2026-03-03,CUST005,PRD009,4,52000,208000,140000,68000
TRX-202603-1513,2026-03-04,CUST002,PRD001,7,175000,1225000,840000,385000
TRX-202603-1513,2026-03-04,CUST002,PRD006,3,110000,330000,225000,105000
TRX-202603-1514,2026-03-04,CUST006,PRD002,8,70000,560000,360000,200000
TRX-202603-1514,2026-03-04,CUST006,PRD010,7,20000,140000,84000,56000
TRX-202603-1515,2026-03-04,CUST001,PRD010,1,20000,20000,12000,8000
TRX-202603-1515,2026-03-04,CUST001,PRD004,2,105000,210000,140000,70000
TRX-202603-1515,2026-03-04,CUST001,PRD003,3,130000,390000,255000,135000
TRX-202603-1516,2026-03-04,CUST007,PRD006,3,110000,330000,225000,105000
TRX-202603-1516,2026-03-04,CUST007,PRD008,7,40000,280000,196000,84000
TRX-202603-1516,2026-03-04,CUST007,PRD009,1,52000,52000,35000,17000
TRX-202603-1517,2026-03-04,CUST005,PRD009,1,52000,52000,35000,17000
TRX-202603-1518,2026-03-05,CUST002,PRD012,3,48000,144000,96000,48000
TRX-202603-1518,2026-03-05,CUST002,PRD010,7,20000,140000,84000,56000
TRX-202603-1518,2026-03-05,CUST002,PRD007,5,225000,1125000,900000,225000
TRX-202603-1519,2026-03-05,CUST003,PRD003,8,130000,1040000,680000,360000
TRX-202603-1520,2026-03-05,CUST006,PRD010,1,20000,20000,12000,8000
TRX-202603-1520,2026-03-05,CUST006,PRD002,5,70000,350000,225000,125000
TRX-202603-1520,2026-03-05,CUST006,PRD008,6,40000,240000,168000,72000
TRX-202603-1521,2026-03-05,CUST005,PRD002,6,70000,420000,270000,150000
TRX-202603-1522,2026-03-06,CUST008,PRD004,3,105000,315000,210000,105000
TRX-202603-1523,2026-03-06,CUST005,PRD003,3,130000,390000,255000,135000
TRX-202603-1523,2026-03-06,CUST005,PRD009,6,52000,312000,210000,102000
TRX-202603-1524,2026-03-07,CUST002,PRD010,6,20000,120000,72000,48000
TRX-202603-1525,2026-03-07,CUST001,PRD003,2,130000,260000,170000,90000
TRX-202603-1525,2026-03-07,CUST001,PRD008,6,40000,240000,168000,72000
TRX-202603-1525,2026-03-07,CUST001,PRD002,3,70000,210000,135000,75000
TRX-202603-1526,2026-03-08,CUST006,PRD005,8,105000,840000,560000,280000
TRX-202603-1526,2026-03-08,CUST006,PRD004,7,105000,735000,490000,245000
TRX-202603-1526,2026-03-08,CUST006,PRD003,4,130000,520000,340000,180000
TRX-202603-1527,2026-03-08,CUST007,PRD003,5,130000,650000,425000,225000
TRX-202603-1527,2026-03-08,CUST007,PRD010,5,20000,100000,60000,40000
TRX-202603-1528,2026-03-08,CUST008,PRD007,2,225000,450000,360000,90000
TRX-202603-1529,2026-03-08,CUST003,PRD004,2,105000,210000,140000,70000
TRX-202603-1529,2026-03-08,CUST003,PRD005,4,105000,420000,280000,140000
TRX-202603-1530,2026-03-09,CUST007,PRD012,7,48000,336000,224000,112000
TRX-202603-1531,2026-03-09,CUST008,PRD010,4,20000,80000,48000,32000
TRX-202603-1532,2026-03-09,CUST005,PRD009,4,52000,208000,140000,68000
TRX-202603-1532,2026-03-09,CUST005,PRD012,5,48000,240000,160000,80000
TRX-202603-1533,2026-03-09,CUST003,PRD004,5,105000,525000,350000,175000
TRX-202603-1533,2026-03-09,CUST003,PRD007,7,225000,1575000,1260000,315000
TRX-202603-1534,2026-03-10,CUST008,PRD012,2,48000,96000,64000,32000
TRX-202603-1534,2026-03-10,CUST008,PRD005,4,105000,420000,280000,140000
TRX-202603-1534,2026-03-10,CUST008,PRD001,2,175000,350000,240000,110000
TRX-202603-1535,2026-03-10,CUST002,PRD008,7,40000,280000,196000,84000
TRX-202603-1536,2026-03-11,CUST003,PRD006,6,110000,660000,450000,210000
TRX-202603-1536,2026-03-11,CUST003,PRD010,1,20000,20000,12000,8000
TRX-202603-1537,2026-03-11,CUST001,PRD007,1,225000,225000,180000,45000
TRX-202603-1538,2026-03-11,CUST002,PRD002,4,70000,280000,180000,100000
TRX-202603-1538,2026-03-11,CUST002,PRD006,3,110000,330000,225000,105000
TRX-202603-1539,2026-03-12,CUST004,PRD002,7,70000,490000,315000,175000
TRX-202603-1539,2026-03-12,CUST004,PRD001,5,175000,875000,600000,275000
TRX-202603-1539,2026-03-12,CUST004,PRD011,4,35000,140000,88000,52000
TRX-202603-1540,2026-03-12,CUST005,PRD001,2,175000,350000,240000,110000
TRX-202603-1540,2026-03-12,CUST005,PRD004,1,105000,105000,70000,35000
TRX-202603-1540,2026-03-12,CUST005,PRD010,5,20000,100000,60000,40000
TRX-202603-1541,2026-03-13,CUST003,PRD006,7,110000,770000,525000,245000
TRX-202603-1542,2026-03-13,CUST002,PRD001,7,175000,1225000,840000,385000
TRX-202603-1543,2026-03-13,CUST008,PRD010,7,20000,140000,84000,56000
TRX-202603-1543,2026-03-13,CUST008,PRD001,7,175000,1225000,840000,385000
TRX-202603-1543,2026-03-13,CUST008,PRD011,1,35000,35000,22000,13000
TRX-202603-1544,2026-03-13,CUST002,PRD007,5,225000,1125000,900000,225000
TRX-202603-1544,2026-03-13,CUST002,PRD008,1,40000,40000,28000,12000
TRX-202603-1544,2026-03-13,CUST002,PRD011,4,35000,140000,88000,52000
TRX-202603-1545,2026-03-14,CUST002,PRD004,6,105000,630000,420000,210000
TRX-202603-1545,2026-03-14,CUST002,PRD007,5,225000,1125000,900000,225000
TRX-202603-1546,2026-03-14,CUST003,PRD003,2,130000,260000,170000,90000
TRX-202603-1546,2026-03-14,CUST003,PRD005,8,105000,840000,560000,280000
TRX-202603-1547,2026-03-15,CUST005,PRD001,3,175000,525000,360000,165000
TRX-202603-1548,2026-03-15,CUST002,PRD007,7,225000,1575000,1260000,315000
TRX-202603-1549,2026-03-15,CUST008,PRD003,1,130000,130000,85000,45000
TRX-202603-1550,2026-03-15,CUST005,PRD006,8,110000,880000,600000,280000
TRX-202603-1550,2026-03-15,CUST005,PRD008,6,40000,240000,168000,72000
TRX-202603-1550,2026-03-15,CUST005,PRD012,3,48000,144000,96000,48000
TRX-202603-1551,2026-03-15,CUST002,PRD010,7,20000,140000,84000,56000
TRX-202603-1552,2026-03-16,CUST001,PRD004,7,105000,735000,490000,245000
TRX-202603-1553,2026-03-16,CUST003,PRD011,3,35000,105000,66000,39000
TRX-202603-1554,2026-03-16,CUST002,PRD009,8,52000,416000,280000,136000
TRX-202603-1554,2026-03-16,CUST002,PRD002,1,70000,70000,45000,25000
TRX-202603-1555,2026-03-17,CUST004,PRD009,4,52000,208000,140000,68000
TRX-202603-1555,2026-03-17,CUST004,PRD010,2,20000,40000,24000,16000
TRX-202603-1556,2026-03-17,CUST007,PRD003,8,130000,1040000,680000,360000
TRX-202603-1556,2026-03-17,CUST007,PRD009,3,52000,156000,105000,51000
TRX-202603-1556,2026-03-17,CUST007,PRD010,5,20000,100000,60000,40000
TRX-202603-1557,2026-03-17,CUST006,PRD001,2,175000,350000,240000,110000
TRX-202603-1557,2026-03-17,CUST006,PRD011,3,35000,105000,66000,39000
TRX-202603-1558,2026-03-17,CUST003,PRD008,1,40000,40000,28000,12000
TRX-202603-1558,2026-03-17,CUST003,PRD003,3,130000,390000,255000,135000
TRX-202603-1558,2026-03-17,CUST003,PRD001,4,175000,700000,480000,220000
TRX-202603-1559,2026-03-18,CUST003,PRD011,1,35000,35000,22000,13000
TRX-202603-1559,2026-03-18,CUST003,PRD001,4,175000,700000,480000,220000
TRX-202603-1559,2026-03-18,CUST003,PRD003,1,130000,130000,85000,45000
TRX-202603-1560,2026-03-18,CUST005,PRD012,3,48000,144000,96000,48000
TRX-202603-1560,2026-03-18,CUST005,PRD003,3,130000,390000,255000,135000
TRX-202603-1560,2026-03-18,CUST005,PRD004,8,105000,840000,560000,280000
TRX-202603-1561,2026-03-19,CUST007,PRD002,4,70000,280000,180000,100000
TRX-202603-1561,2026-03-19,CUST007,PRD010,3,20000,60000,36000,24000
TRX-202603-1561,2026-03-19,CUST007,PRD009,2,52000,104000,70000,34000
TRX-202603-1562,2026-03-19,CUST001,PRD003,7,130000,910000,595000,315000
TRX-202603-1562,2026-03-19,CUST001,PRD010,2,20000,40000,24000,16000
TRX-202603-1562,2026-03-19,CUST001,PRD002,8,70000,560000,360000,200000
TRX-202603-1563,2026-03-19,CUST005,PRD010,3,20000,60000,36000,24000
TRX-202603-1563,2026-03-19,CUST005,PRD001,4,175000,700000,480000,220000
TRX-202603-1564,2026-03-19,CUST002,PRD005,4,105000,420000,280000,140000
TRX-202603-1565,2026-03-20,CUST003,PRD010,7,20000,140000,84000,56000
TRX-202603-1566,2026-03-20,CUST006,PRD001,5,175000,875000,600000,275000
TRX-202603-1566,2026-03-20,CUST006,PRD005,5,105000,525000,350000,175000
TRX-202603-1567,2026-03-20,CUST005,PRD001,7,175000,1225000,840000,385000
TRX-202603-1567,2026-03-20,CUST005,PRD008,4,40000,160000,112000,48000
TRX-202603-1567,2026-03-20,CUST005,PRD007,5,225000,1125000,900000,225000
TRX-202603-1568,2026-03-20,CUST004,PRD004,6,105000,630000,420000,210000
TRX-202603-1568,2026-03-20,CUST004,PRD010,1,20000,20000,12000,8000
TRX-202603-1568,2026-03-20,CUST004,PRD007,5,225000,1125000,900000,225000
TRX-202603-1569,2026-03-20,CUST007,PRD008,4,40000,160000,112000,48000
TRX-202603-1570,2026-03-21,CUST002,PRD010,4,20000,80000,48000,32000
TRX-202603-1570,2026-03-21,CUST002,PRD007,5,225000,1125000,900000,225000
TRX-202603-1570,2026-03-21,CUST002,PRD003,2,130000,260000,170000,90000
TRX-202603-1571,2026-03-21,CUST007,PRD004,6,105000,630000,420000,210000
TRX-202603-1571,2026-03-21,CUST007,PRD012,4,48000,192000,128000,64000
TRX-202603-1572,2026-03-21,CUST003,PRD005,6,105000,630000,420000,210000
TRX-202603-1572,2026-03-21,CUST003,PRD008,1,40000,40000,28000,12000
TRX-202603-1572,2026-03-21,CUST003,PRD003,6,130000,780000,510000,270000
TRX-202603-1573,2026-03-21,CUST004,PRD004,5,105000,525000,350000,175000
TRX-202603-1574,2026-03-21,CUST004,PRD012,4,48000,192000,128000,64000
TRX-202603-1575,2026-03-22,CUST004,PRD004,6,105000,630000,420000,210000
TRX-202603-1575,2026-03-22,CUST004,PRD007,8,225000,1800000,1440000,360000
TRX-202603-1576,2026-03-22,CUST005,PRD007,7,225000,1575000,1260000,315000
TRX-202603-1576,2026-03-22,CUST005,PRD010,2,20000,40000,24000,16000
TRX-202603-1577,2026-03-22,CUST007,PRD005,3,105000,315000,210000,105000
TRX-202603-1578,2026-03-22,CUST002,PRD006,5,110000,550000,375000,175000
TRX-202603-1579,2026-03-23,CUST005,PRD007,2,225000,450000,360000,90000
TRX-202603-1580,2026-03-23,CUST005,PRD011,5,35000,175000,110000,65000
TRX-202603-1581,2026-03-24,CUST008,PRD006,2,110000,220000,150000,70000
TRX-202603-1581,2026-03-24,CUST008,PRD003,2,130000,260000,170000,90000
TRX-202603-1581,2026-03-24,CUST008,PRD011,6,35000,210000,132000,78000
TRX-202603-1582,2026-03-24,CUST008,PRD009,5,52000,260000,175000,85000
TRX-202603-1583,2026-03-25,CUST006,PRD003,8,130000,1040000,680000,360000
TRX-202603-1583,2026-03-25,CUST006,PRD004,8,105000,840000,560000,280000
TRX-202603-1583,2026-03-25,CUST006,PRD008,3,40000,120000,84000,36000
TRX-202603-1584,2026-03-25,CUST007,PRD011,7,35000,245000,154000,91000
TRX-202603-1584,2026-03-25,CUST007,PRD006,4,110000,440000,300000,140000
TRX-202603-1585,2026-03-25,CUST004,PRD001,5,175000,875000,600000,275000
TRX-202603-1585,2026-03-25,CUST004,PRD002,1,70000,70000,45000,25000
TRX-202603-1586,2026-03-25,CUST001,PRD012,8,48000,384000,256000,128000
TRX-202603-1586,2026-03-25,CUST001,PRD006,2,110000,220000,150000,70000
TRX-202603-1586,2026-03-25,CUST001,PRD003,1,130000,130000,85000,45000
TRX-202603-1587,2026-03-25,CUST006,PRD011,1,35000,35000,22000,13000
TRX-202603-1587,2026-03-25,CUST006,PRD009,1,52000,52000,35000,17000
TRX-202603-1588,2026-03-26,CUST001,PRD002,4,70000,280000,180000,100000
TRX-202603-1589,2026-03-26,CUST007,PRD006,7,110000,770000,525000,245000
TRX-202603-1589,2026-03-26,CUST007,PRD012,3,48000,144000,96000,48000
TRX-202603-1589,2026-03-26,CUST007,PRD003,1,130000,130000,85000,45000
TRX-202603-1590,2026-03-26,CUST003,PRD012,4,48000,192000,128000,64000
TRX-202603-1590,2026-03-26,CUST003,PRD011,6,35000,210000,132000,78000
TRX-202603-1590,2026-03-26,CUST003,PRD008,3,40000,120000,84000,36000
TRX-202603-1591,2026-03-27,CUST007,PRD009,6,52000,312000,210000,102000
TRX-202603-1592,2026-03-27,CUST001,PRD007,1,225000,225000,180000,45000
TRX-202603-1592,2026-03-27,CUST001,PRD002,8,70000,560000,360000,200000
TRX-202603-1593,2026-03-27,CUST001,PRD003,8,130000,1040000,680000,360000
TRX-202603-1593,2026-03-27,CUST001,PRD007,2,225000,450000,360000,90000
TRX-202603-1593,2026-03-27,CUST001,PRD010,3,20000,60000,36000,24000
TRX-202603-1594,2026-03-27,CUST004,PRD001,1,175000,175000,120000,55000
TRX-202603-1594,2026-03-27,CUST004,PRD002,8,70000,560000,360000,200000
TRX-202603-1595,2026-03-27,CUST002,PRD007,2,225000,450000,360000,90000
TRX-202603-1596,2026-03-28,CUST004,PRD003,1,130000,130000,85000,45000
TRX-202603-1596,2026-03-28,CUST004,PRD012,2,48000,96000,64000,32000
TRX-202603-1596,2026-03-28,CUST004,PRD011,5,35000,175000,110000,65000
TRX-202603-1597,2026-03-28,CUST005,PRD006,3,110000,330000,225000,105000
TRX-202603-1598,2026-03-28,CUST003,PRD012,6,48000,288000,192000,96000
TRX-202603-1599,2026-03-29,CUST002,PRD001,8,175000,1400000,960000,440000
TRX-202603-1600,2026-03-29,CUST006,PRD009,5,52000,260000,175000,85000
TRX-202603-1601,2026-03-29,CUST002,PRD009,1,52000,52000,35000,17000
TRX-202603-1601,2026-03-29,CUST002,PRD006,2,110000,220000,150000,70000
TRX-202603-1601,2026-03-29,CUST002,PRD003,4,130000,520000,340000,180000
TRX-202603-1602,2026-03-29,CUST007,PRD007,1,225000,225000,180000,45000
TRX-202603-1603,2026-03-30,CUST006,PRD007,1,225000,225000,180000,45000
TRX-202603-1603,2026-03-30,CUST006,PRD005,2,105000,210000,140000,70000
TRX-202603-1604,2026-03-30,CUST007,PRD004,8,105000,840000,560000,280000
TRX-202603-1604,2026-03-30,CUST007,PRD010,8,20000,160000,96000,64000
TRX-202603-1604,2026-03-30,CUST007,PRD006,6,110000,660000,450000,210000
TRX-202603-1605,2026-03-31,CUST007,PRD010,8,20000,160000,96000,64000
TRX-202603-1606,2026-03-31,CUST004,PRD003,7,130000,910000,595000,315000
TRX-202603-1607,2026-03-31,CUST008,PRD004,3,105000,315000,210000,105000
TRX-202603-1607,2026-03-31,CUST008,PRD002,3,70000,210000,135000,75000
TRX-202603-1608,2026-03-31,CUST008,PRD007,8,225000,1800000,1440000,360000
TRX-202603-1608,2026-03-31,CUST008,PRD011,6,35000,210000,132000,78000
TRX-202603-1608,2026-03-31,CUST008,PRD001,8,175000,1400000,960000,440000
TRX-202603-1609,2026-03-31,CUST007,PRD004,4,105000,420000,280000,140000
TRX-202603-1609,2026-03-31,CUST007,PRD011,5,35000,175000,110000,65000
TRX-202604-1610,2026-04-01,CUST008,PRD008,1,40000,40000,28000,12000
TRX-202604-1610,2026-04-01,CUST008,PRD001,1,175000,175000,120000,55000
TRX-202604-1611,2026-04-01,CUST003,PRD009,7,52000,364000,245000,119000
TRX-202604-1611,2026-04-01,CUST003,PRD008,5,40000,200000,140000,60000
TRX-202604-1612,2026-04-01,CUST005,PRD011,7,35000,245000,154000,91000
TRX-202604-1612,2026-04-01,CUST005,PRD007,5,225000,1125000,900000,225000
TRX-202604-1612,2026-04-01,CUST005,PRD008,8,40000,320000,224000,96000
TRX-202604-1613,2026-04-01,CUST008,PRD002,4,70000,280000,180000,100000
TRX-202604-1613,2026-04-01,CUST008,PRD007,7,225000,1575000,1260000,315000
TRX-202604-1614,2026-04-02,CUST007,PRD006,4,110000,440000,300000,140000
TRX-202604-1615,2026-04-02,CUST001,PRD006,1,110000,110000,75000,35000
TRX-202604-1615,2026-04-02,CUST001,PRD010,3,20000,60000,36000,24000
TRX-202604-1615,2026-04-02,CUST001,PRD008,6,40000,240000,168000,72000
TRX-202604-1616,2026-04-02,CUST006,PRD003,3,130000,390000,255000,135000
TRX-202604-1617,2026-04-03,CUST005,PRD005,2,105000,210000,140000,70000
TRX-202604-1618,2026-04-03,CUST007,PRD010,4,20000,80000,48000,32000
TRX-202604-1618,2026-04-03,CUST007,PRD012,5,48000,240000,160000,80000
TRX-202604-1618,2026-04-03,CUST007,PRD004,5,105000,525000,350000,175000
TRX-202604-1619,2026-04-03,CUST008,PRD004,5,105000,525000,350000,175000
TRX-202604-1619,2026-04-03,CUST008,PRD010,7,20000,140000,84000,56000
TRX-202604-1620,2026-04-03,CUST005,PRD009,3,52000,156000,105000,51000
TRX-202604-1621,2026-04-04,CUST003,PRD008,1,40000,40000,28000,12000
TRX-202604-1622,2026-04-04,CUST008,PRD005,6,105000,630000,420000,210000
TRX-202604-1622,2026-04-04,CUST008,PRD009,4,52000,208000,140000,68000
TRX-202604-1623,2026-04-05,CUST002,PRD002,4,70000,280000,180000,100000
TRX-202604-1624,2026-04-05,CUST008,PRD007,7,225000,1575000,1260000,315000
TRX-202604-1624,2026-04-05,CUST008,PRD006,4,110000,440000,300000,140000
TRX-202604-1625,2026-04-05,CUST006,PRD006,1,110000,110000,75000,35000
TRX-202604-1625,2026-04-05,CUST006,PRD011,7,35000,245000,154000,91000
TRX-202604-1625,2026-04-05,CUST006,PRD008,2,40000,80000,56000,24000
TRX-202604-1626,2026-04-05,CUST004,PRD005,6,105000,630000,420000,210000
TRX-202604-1627,2026-04-06,CUST007,PRD011,2,35000,70000,44000,26000
TRX-202604-1628,2026-04-06,CUST001,PRD004,8,105000,840000,560000,280000
TRX-202604-1628,2026-04-06,CUST001,PRD011,7,35000,245000,154000,91000
TRX-202604-1629,2026-04-06,CUST007,PRD001,6,175000,1050000,720000,330000
